From Class,To Class,References,From Entities,To Entities
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.interfaces.Secured,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.interfaces.StandardArticle,5,4,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.interfaces.StandardArticleFactory,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionRemoveBlock,com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,5,4,5
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionRemoveBlock,com.corendal.netapps.wiki.constants.HTTPParameterConstants,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionRemoveBlock,com.corendal.netapps.wiki.interfaces.Secured,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionRemoveBlock,com.corendal.netapps.wiki.interfaces.StandardArticle,4,3,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionRemoveBlock,com.corendal.netapps.wiki.interfaces.StandardArticleFactory,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,com.corendal.netapps.wiki.constants.HTTPParameterConstants,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,com.corendal.netapps.wiki.dictionaries.ArticlesDictionary,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,com.corendal.netapps.wiki.interfaces.ArticleWriter,3,2,2
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,com.corendal.netapps.wiki.interfaces.ContentHistoryManager,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,com.corendal.netapps.wiki.interfaces.Secured,1,1,1
